confintID,intyear,endint,locationid1,conflictID,external_nameid,actorID,support,country1,external_name,rebel,direct,directdate,directyear,directsource,directtext,directnote,proxy,proxydate,proxyyear,proxysource,proxytext,proxynote,indirect,indirectdate,indirectyear,indirectsource,indirecttext,indirectnote,covert,covertdate,covertyear,covertsource,coverttext,covertnote,threat,threatdate,threatyear,threatsource,threattext,threatnote,ambiguous,ambiguousdate,ambiguousyear,ambiguoussource,ambiguoustext,ambiguousnote,startdate,startdate2,ependdate,starty,startm,startd,st2y,st2m,st2d,endy,endm,endd,related,coder,alleged
380,1991,1999,451,187,620,1384,2,Sierra Leone,Libya,RUF,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,01/23/1999,1999,"(January 23, 1999). Sierra Leone militia poses threat to Liberia: Taylor. Agence France Presse -- English. ","""Jonah accused Liberia, Burkina Faso and Libya of training and arming Sierra Leone's rebel movement, the Revolutionary United Front (RUF), who along with allies from an ousted junta invaded the capital on January 6... Jonah said the 15,000-strong militia was necessary in the absence of a national army.""","threat was technically from a ""proxy""",0,0,,,,,1991-03-23,1991-04-01,,1991,3,23,1991,4,1,,,,,ms,0
381,1991,1991,640,188,652,1177,1,Turkey/Ottoman Empire,Syria,Devrimci Sol,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1987-12-31,1991-07-13,,1987,12,31,1991,7,13,,,,,ms,0
382,1997,1997,615,191,625,1390,2,Algeria,Sudan,GIA,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1985-08-27,1991-12-09,,1985,8,27,1991,12,9,,,,,"cs, ec",0
383,1994,1997,540,192,484,1393,1,Angola,Congo,FLEC-FAC,1,10/1997,1997,"""Background Brief on Congo-Brazzaville."" The New Humanitarian. Oct 22 1997 https://reliefweb.int/report/congo/background-brief-congo-brazzaville","""Direct military intervention to wipe out UNITA bases and those of the separatist Frente de Libertacao do Enclava de Cabinda (FLEC) in Congo's southern region was the decisive step, regional analysts told IRIN.","Source specifies retaliation was for UNITA support and not FLEC-FAC, but the rebel groups are allies against Angola",1,10/1997,1997,"""Background Brief on Congo-Brazzaville."" The New Humanitarian. Oct 22 1997 https://reliefweb.int/report/congo/background-brief-congo-brazzaville","""[The Angolan Army] had been funnelling weapons and logistical support to the Cobras [opposition in Congo-Brazzaville], in apparent retaliation for Lissouba's warmth towards the former Angolan rebel movement Uniao Nacional para a Independencia Total de Angola (UNITA).""","Source specifies retaliation was for UNITA support and not FLEC-FAC, but the rebel groups are allies against Angola",0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1991-06-03,1991-06-03,1991-11-10,1991,6,3,1991,6,3,1991,11,10,,"cs, ec",0
384,1991,1991,540,192,490,1392,2,Angola,Democratic Republic of Congo,FLEC-R,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1991-06-03,1991-06-03,1991-11-10,1991,6,3,1991,6,3,1991,11,10,,"cs, ec",0
385,1991,2005,373,193,371,1181,3,Azerbaijan,Armenia,Republic of Nagorno-Karabakh,1,1992,1992,MID GSS #3564,,"Lot of other relevant articles and MIDs, including 4175, 4318, 4319, 4414 (latter period).",0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1991-12-29,1991-12-30,,1991,12,29,1991,12,30,,,,,hil,0
386,1992,1995,346,194,340,1182,3,Bosnia-Herzegovina,Yugoslavia,Serbian Republic of Bosnia and Herzegovina,0,0,,,,,1,11/21/1994,1994,"Burg and Shoup 1999, pp. 156-7",,Indirect proxy retaliation. NATO launches air strikes against Serb-held airport in Croatia in response to Serb air strikes in Bosnia-Herzegovina.,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1992-04-27,1992-04-30,,1992,4,27,1992,4,30,,,,388; 389,hil,0
387,1992,1995,346,194,340,1214,3,Bosnia-Herzegovina,Yugoslavia,Serbian irregulars,0,0,,,,,1,11/21/1994,1994,"Burg and Shoup 1999, pp. 156-7",,Indirect proxy retaliation. NATO launches air strikes against Serb-held airport in Croatia in response to Serb air strikes in Bosnia-Herzegovina.,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1992-04-27,1992-04-30,,1992,4,27,1992,4,30,,,,388; 389,hil,0
388,1992,1993,344,195,340,1183,3,Croatia,Yugoslavia,Serbian Republic of Krajina,1,1994,1994,"Burg and Shoup 1999, chs. 4 and 6",,"Following Markana Marketplace shelling, Muslims and Croatia agree to cease-fire and start fighting alongside each other against the Serb forces in Bosnia-Herzegovina. This is happening while Serb/Yugoslav forces are still holding Croatian territory, even though UCDP says Serb intervention in Croatia ended in 1993.",0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1992-04-29,1992-05-17,,1992,4,29,1992,5,17,,,,386; 387,hil,0
389,1992,1992,344,195,340,1214,3,Croatia,Yugoslavia,Serbian irregulars,1,1994,1994,"Burg and Shoup 1999, chs. 4 and 6",,"Following Markana Marketplace shelling, Muslims and Croatia agree to cease-fire and start fighting alongside each other against the Serb forces in Bosnia-Herzegovina. This is happening while Serb/Yugoslav forces are still holding Croatian territory, even though UCDP says Serb intervention in Croatia ended in 1993.",0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1992-04-29,1992-05-17,,1992,4,29,1992,5,17,,,,386; 387,hil,0
390,1993,1998,651,196,625,1184,2,Egypt,Sudan,al-Gama'a al-Islamiyya,1,1996,1996,"GSS, 4288","""Sudan accused Egypt of shelling its garrison in the disputed border territory of Halaib in preparation for a military campaign to occupy the Red Sea region...Mubarak refused to confirm reports of Egyptian military moving on the border with Sudan. He reiterated accusations that Sudan was harbouring terrorists who participated in last June's attempt to assassinate him in Ethiopia. This is coded as opportunism because it looks like Egypt took advantage of the Sudanese civil war to gain the disputed Halaib territory.""",,1,1993/1994,1994,UCDP 5450/5454,"Funding/Economic Support for SPLM/A, Weapons for SPLM/A",,0,0,,,,,0,0,,,,,1,06/26/1995,1995,"GSS, 4134","""The day after an assassination attempt on Egyptian president Mubarak by a Sudanese militant, Egypt expelled 70 Sudanese police officers, moved troops toward Sudan, and began to fortify the border with Sudan...Egypt has for more than a year accused Sudan of collaborating with Iran in arming, financing and training Muslim militants to carry out acts of subversion and violence in Egypt... This is coded as potential opportunism because the MID is driven by a number of conflicts, none of which are related to the outcome of Sudan’s civil war.""",,0,0,,,,,1981-10-08,1993-03-10,,1981,10,8,1993,3,10,,,,,ms,0
391,1993,1993,651,196,630,1184,2,Egypt,Iran,al-Gama'a al-Islamiyya,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1981-10-08,1993-03-10,,1981,10,8,1993,3,10,,,,,ec,0
392,2008,2008,372,198,365,1186,3,Georgia,Russia,Republic of South Ossetia,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1991-12-22,1992-06-08,1992-07-14,1991,12,22,1992,6,8,1992,7,14,,hil,0
393,1992,1996,702,200,700,1188,1,Tajikistan,Afghanistan,UTO,1,3/1993,1993,MID 4054 (also 4055),,"Russia helped Tajikistan fight rebels, bombed Afghani villages",1,1997-2001,1997,"UCDP External, #9725",,"Tajikistan supported the Northern Alliance. This happened the year after Afghan rebel support supposedly ended, but these are likely to be connected, given previous conflict with Islamists in Afghanistan and the Taliban coming to power in 1996.",0,0,,,,,0,0,,,,,1,4/21/1994,1994,"""Russia-Afghanistan: Moscow threatens ""mighty retaliation,"" IPS, 4/21/1994","""Alexander Tymko, chief of staff of the Russian border guards posted on the Tajik-Afghan frontier, said that ""mighty retaliatory strikes will be delivered on the strongholds of the militants of Tajik opposition and Afghan mujahideen if they fire from the neighboring territory.""""","Some earlier threats on 7/20/1993, when this was flaring up.",0,0,,,,,1992-05-06,1992-05-10,,1992,5,6,1992,5,10,,,,,hil,0
394,1993,1994,346,203,344,1193,3,Bosnia-Herzegovina,Croatia,Croatian Republic of Bosnia and Herzegovina,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1992-10-20,1993-01-15,,1992,10,20,1993,1,15,,,,,hil,0
395,1993,1993,346,203,344,1213,3,Bosnia-Herzegovina,Croatia,Croatian irregulars,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1992-10-20,1993-01-15,,1992,10,20,1993,1,15,,,,,hil,0
396,2002,2002,365,206,372,1195,1,Russia (Soviet Union),Georgia,Chechen Republic of Ichkeria,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,2002,2002,"MID #4242; ""Caucasus: Russia, Georgia Cross Swords Over Chechnya,"" RFERL, 8/5/2002",,Repeated accusations that Russia violated Georgian airspace while fighting Chechen rebels. Unclear whether these are threats or not.,1994-11-25,1994-11-26,,1994,11,25,1994,11,26,,,,,hil,0
398,1994,1994,678,207,670,1196,2,Yemen (Arab Republic of Yemen),Saudi Arabia,Democratic Republic of Yemen,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1994-02-21,1994-04-28,1994-07-04,1994,2,21,1994,4,28,1994,7,4,,ec,0
399,1997,1997,484,214,220,1398,2,Congo,France,Cobras,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1993-11-03,1993-11-11,1993-12-27,1993,11,3,1993,11,11,1993,12,27,,hil,0
400,1997,1997,484,214,483,1398,3,Congo,Chad,Cobras,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1993-11-03,1993-11-11,1993-12-27,1993,11,3,1993,11,11,1993,12,27,,hil,0
401,1997,1997,484,214,540,1398,3,Congo,Angola,Cobras,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1993-11-03,1993-11-11,1993-12-27,1993,11,3,1993,11,11,1993,12,27,207,"cs, hil",0
402,1998,1999,340,218,339,1200,1,Yugoslavia (Serbia),Albania,UCK,1,4-13-1999,1999,"""Serb Forces Cross into Albania,"" Associated Press, 4/13/1999","""Serb infantry troops crossed into Albania today, seized control of a border village, and fought a running battle with border police and Albanian soldiers, Albania’s information minister said.""","Part of the broader Kosovo conflict, Yugoslavian government attacked and threatened Albania for their role in supporting/housing the UCK.",0,0,,,,,0,0,,,,,0,0,,,,,1,1999,1999,MID #4137 (Gibler),"""Tensions begain increasing dramatically as Yugoslavia threatened Albania with war due to its involvement with the ethnic Albanians fighting for autonomy in Kosovo.""",,0,0,,,,,1996-04-22,1998-03-06,,1996,4,22,1998,3,6,,,,,hil,0
403,1980,1980,530,219,520,1404,1,Ethiopia,Somalia,OLF,1,06/1980-08/1980,1980,"2071, GSS","""In mid-July, Ethiopian forces ambushed a Somali army convoy in Ogaden, killing 1,300 soldiers and wounding 2,000 others. On August 27, Ethiopian troops and fighter planes again attacked and raided Somali territory near the border between the two countries. On August 28, however, Ethiopia denied the attacks and accused Somalia of deliberately creating tension in the area so that it would receive US military aid. On November 28, Ethiopian fighter jets bombed and raided a Somali border village. Two of the four planes were shot down by Somali forces. On June 11-12, Ethiopian fighter planes raided two Somali provincial capitals, resulting in at least 53 Somali deaths. The incidents occurred near the border between the two countries in the Ogaden region. This series of aggressions against Somalia by Ethiopia are coded as externalization because Ethiopia was retaliating for Somali support for rebels in the Ogaden.""",,1,08/11/1980,1980,"(AUGUST 15, 1980, FRIDAY). ethiopia, somalia exchange accusations. The Xinhua General Overseas News ServiceXinhua General News Service. ","""ethiopia is blaming somalia for a non- existent aggression. it is a pretext for an invasion of somalia in partnership with its russian and cuban allies."" it was reported that on august 11 somalia charged that ethiopia, cuba and the soviet union have massed several divisions of combat troops on the ethiopia- somalia frontier, and that the force included a number of soviet-made assault helicopters. the ogaden dispute, a problem left over by colonialist rule, has long existed between ethiopia and somalia. for this, a massive armed conflict between the two countries took place from july, 1977 to march, 1978. during the conflict, the soviet union under the pretext of aiding ethiopia, had delivered to ethiopia one billion dollars' worth of soviet arms and over 10,000 soviet and cuban military personnel. up to now, the soviet and cuban military personnel are still hanging on in that country. when accusations were exchanged between ethiopia and somalia, the soviet news agency tass attacked somalia as ""interventionist"".""",Cuba and Soviet Union assist Ethiopia through troops and weapons,0,0,,,,,0,0,,,,,1,02/24/80,1980,"2071, GSS","""On February 24, 1980, Ethiopia warned that US arms aid to Somalia might lead to an Ethiopian invasion of Somalia to attack Somali and US military bases. Ethiopia said that the arms would be used against Ethiopia in the dispute over Ogaden, a disputed border territory in which Somali supported Somali rebels against Ethiopia.""",,0,0,,,,,1974-08-31,1977-12-31,,1974,8,31,1977,12,31,,,,,ms,0
404,1998,2007,530,219,531,1404,2,Ethiopia,Eritrea,OLF,1,05/12/2000,2000,"(May 29, 2000; Monday). Precede ADDIS ABABA Eritrea, Ethiopia delegations leave for peace talks with war raging. Associated Press International. ","""Eight days after earlier talks failed, on May 12, Ethiopia launched a full-scale offensive into Eritrea to force an end to the war by military means aiming to retake all land seized by Eritrea since 1998 and break the Eritrean army as a threat. The two weeks since then have seen the fiercest fighting of the war, with Ethiopia forcing its adversary from the disputed border and sending hundreds of thousands of Eritrean civilians fleeing.""","All battles seem to be due to War between two countries (supporting rebels just part of said war), Eritrea declared responsible for war by The Hague ",1,1999,1999,"UCDP, 7081",Weapons to EIJM - AS,,0,0,,,,,0,0,,,,,1,09/25/2007,2007,"By BARNEY JOPSON. (September 27, 2007 Thursday). Eritrea bats back Ethiopia's threat to border peace. Financial Times (London, England). ","Seyoum Mesfin, Ethiopia's foreign minister, sent a letter to his Eritrean counterpart on Tuesday to ""put Eritrea on notice"" that, unless it complied with agreements signed in 2000, Ethiopia would consider terminating all or part of them. But Yemane Gebremeskel, director of the office of the Eritrean president, told the Financial Times Ethiopia was violating the pact and international law by blocking the demarcation of the countries' border and ""occupying Eritrea's sovereign territory"" with its troops. He had not yet seen Mr Seyoum's letter but said Ethiopia, a security ally of the US, appeared to have sent it to ""deflect attention"" from its own intransigence over the border issue. Termination of the post-war deal, known as the Algiers Agreement, would bring the two countries closer to renewed conflict at a time when there are few international barriers to stop them.""",,0,0,,,,,1974-08-31,1977-12-31,,1974,8,31,1977,12,31,,,,,ms,0
405,1978,1998,530,219,625,1404,1,Ethiopia,Sudan,OLF,1,09/1988,1988,"2757, GSS","""Two MIG jet fighters of the Ethiopian Air Force assaulted villages and spray planes near Kassala, sometime during the end of September...Sudanese Defense Minister Abdel-Meguid Hamid Khalil demanded that Ethiopia “stop violating Sudanese airspace so that the two countries could work together to eradicate locusts.” Tension between the two countries arose earlier in time, when Sudan accused Ethiopia of arming and harboring rebels, while Ethiopia claimed that Sudan supported several Ethiopian guerilla groups in Khartoum, their capital. This is coded as an interstate coercion externalization because Ethiopia assaulted Sudanese villages due to beliefs that Sudan was supporting Ethiopian rebels.""",,1,1983,1983,"UCDP, 5432","""Access to Territory, Weapons, Materiel/Logistics, Training/Expertise for SPLM/A""","Proof of violence: ""According to military sources, the rebels now can field about 1,000 trained units. They are well-equipped by Marxist-led Ethiopia and by Libya. They are led by Col. John G. Garang, a young Dinka officer who earned a doctorate in economics from Iowa State University last year and defected from the Sudanese army to the South last June. In one of their the most serious actions recently, the rebels on Nov. 15 kidnapped seven Frenchmen and two Pakistanis working on the French-built Jonglei Canal _ a project aimed at diverting the waters of the Nile River for irrigation _ and two British engineers working for the American Chevron Oil Co. in the South. The group, calling itself the Sudan Peoples' Liberation Army but believed to be a resurgence of Anya-Nya, threatened to kill the hostages unless the canal project and Chevron's construction of a $1-billion, 884-mile pipeline to the Red Sea were halted. The hostages were freed and according to Western diplomats, Sudanese officials and other sources, the French since halted work on the canal."" (December 19, 1983, Monday, AM cycle). New Islamic Laws Alarm Non-Moslems in Sudan. The Associated Press.",0,0,,,,,0,0,,,,,1,11/20/1983,1983,"3056, GSS","""On November 20, 1983, Sudanese officials charged that Ethiopia was massing its troops near the border between the two countries. Indeed, jet fighters, heavy weaponry, and around 1,000 Ethiopian troops were moved to the Ethiopian border town of Asosa. Sudan also put its troops under a state of alert. The Sudanese Minister of State declared that Sudan “would not hesitate to strike back.” He also claimed that Ethiopia was harboring rebels that launched attacks on Sudanese border villages. Ethiopian officials denied that its troops were at the border, and said that Sudan’s allegations were completely false. Because both states were involved in civil wars, Ethiopia’s actions were simultaneously an intervention and an externalization. We give this case a primary coding of intervention on the grounds that Ethiopia allegedly invaded in concert with Sudanese rebels. The secondary coding of externalization reflects the fact that both states took militarized action in order to coerce the other into ending support for rebels. Ethiopia allegedly launched attacks on Sudanese towns because it believed that Sudan was harboring Ethiopian rebels; Sudan threatened retaliation for Ethiopia’s intervention.""",,0,0,,,,,1974-08-31,1977-12-31,,1974,8,31,1977,12,31,,,,,ms,0
406,1999,2000,704,221,700,1202,1,Uzbekistan,Afghanistan,IMU,1,1999-2001,1999,MID 4201 (see also 4228),"""The highest level of conflict in the dispute occurred in June 2000 when a clash occurred between Uzbekistan and Afghanistan. The clash occurred when Uzbekistan launched airstrikes into Afghanistan. Afghan forces returned fire, shooting down and Uzbek plane & killing 2 pilots.""",Russia supported Uzbekistan in their fight against Afghan-supported rebels,0,0,,,,,0,0,,,,,1,1998,1998,"Mike Blanchfield. (October 15, 2001 Monday Final Edition). U.S., Uzbekistan co-operating against Taliban for past 3 years. Edmonton Journal (Alberta).","“The United States and Uzbekistan, the small former Soviet republic that borders Afghanistan, have secretly conducted covert operations for years against the Taliban regime and its terrorist allies, it was revealed Sunday… Though he did not discuss the details of the operations, he confirmed they were going on for two or three years, with the tempo stepping up in the last year after the bombing of the USS Cole in Yemen. U.S. Special Forces have trained the Uzbek military. The covert operations began sometime after the 1998 bombings of the U.S. embassies in Kenya and Tanzania.”","reported on 10/14/2001, but has been happening since 1998 and has become relevant again since 09/11",1,09/24/1999-03/29/2001,1999,MID#4201,"""This dispute involves several cross-border incidents among Russia, Uzbekistan and Afghanistan, over the action of Islamic militants in the region, supported and encouraged by Afghanistan's Taliban. Russia and Uzbekistan fortified their borders and engaged in several alerts as conflict with the militants had the potential to spread across borders""",Karimov actually made several statements they would not attack Afghanistan and would not allow other states (i.e. Russia) to use their territory to launch attacks on sovereign states.,0,0,,,,,1999-02-16,1999-03-30,,1999,2,16,1999,3,30,,,,,"hil, ms",0
407,2002,2002,482,222,483,1407,1,Central African Republic,Chad,Forces of Francois Bozize,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,1/4/2002; 8/6/2002,2002,"""Chad; Four Reported Killed in Cross-Border Attacks,"" Africa News, 1/4/2002; ""Chad, Central African Republic trade accusations of attacks,"" Agence France Presse, 8/6/2002",,"Two separate incidents where rebels attack Chad from CAR, but it's unclear if the CAR government is behind it.",2001-05-27,2001-06-01,,2001,5,27,2001,6,1,,,,,hil,0
408,2001,2001,2,224,700,1630,1,United States of America,Afghanistan,al-Qaida,1,10/7/2001,2001,MID #4283,,Operation Enduring Freedom starts,0,0,,,,,0,0,,,,,1,9/26/2001,2001,Jawbreaker operation; First In by Gary Schroen,,,1,9/20/2001,2001,,,Bush issues ultimatum to Kabul,0,0,,,,,2001-09-11,2001-09-11,,2001,9,11,2001,9,11,,,,,hil,0
409,2002,2002,437,225,439,1410,2,Ivory Coast,Burkina Faso,MPCI,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2002-09-19,2002-09-20,,2002,9,19,2002,9,20,,,,,hil,0
410,2002,2003,437,225,450,1409,2,Ivory Coast,Liberia,MJP,0,0,,,,,1,1/19/2003,2003,"""Liberia claims cross-border attack from Ivory Coast, pledges 'appropriate' response,"" Associated Press, 1/20/2003; UCDP #3904","""Liberia claimed Monday to have forced back a rocket-backed, cross-border attack launched from Ivory Coast, heightening worries of a dangerous expansion of the 4-month-old war ripping apart once-stable Ivory Coast.""","Lots of attacks in the following months, escalating tension between the two countries.",0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2002-09-19,2002-09-20,,2002,9,19,2002,9,20,,,,332; 333,hil,0
411,2002,2003,437,225,450,1411,2,Ivory Coast,Liberia,MPIGO,0,0,,,,,1,1/19/2003,2003,"""Liberia claims cross-border attack from Ivory Coast, pledges 'appropriate' response,"" Associated Press, 1/20/2003; UCDP #3904","""Liberia claimed Monday to have forced back a rocket-backed, cross-border attack launched from Ivory Coast, heightening worries of a dangerous expansion of the 4-month-old war ripping apart once-stable Ivory Coast.""","Lots of attacks in the following months, escalating tension between the two countries.",0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,2002-09-19,2002-09-20,,2002,9,19,2002,9,20,,,,332; 333,hil,0
415,1990,2006,666,251,630,1209,2,Israel,Iran,Hezbollah,0,0,,,,,0,0,,,,,1,4/6/1993,1993,MID #4182,,"Starting on April 6, 1993, this MID describes a nine-year dispute between Israel and Hezbollah, an Iranian and Syrian client, in southern Lebanon. The dispute escalated dramatically in 2006 when Hezbollah attacked Israeli positions across the border, and Israel responded by invading and occupying southern Lebanon.",0,0,,,,,1,7/20/2004,2004,"""2 Israeli soldiers, 1 Hezbollah fighter killed; Israel warns Syria, Iran,"" Associated Press, 7/20/2004","""Later, Maj.-Gen. Benny Gantz, the Israeli area commander, said the day was not ""far away'' when Israel would ""act widely, severely.'' ""I don't believe Hezbollah will be the only address at that time. I think this is a matter of state responsibility, and these two countries (Syria and Iran) that host and direct financing and training Hezbollah organization will end up paying its price,'' Gantz said.""",,0,0,,,,,1986-09-30,1990-07-10,,1986,9,30,1990,7,10,,,,,"ef, hil",0
416,1990,2006,666,251,652,1209,2,Israel,Syria,Hezbollah,1,8/17/2003,2003,MID #4517 (Gibler),,"Following increased Syrian support for Hezbollah attacks, there were three MID incidents between the two countries from August 17th, to November 14, 2003. Two were Israeli shows of force, and the third was a strike on a terrorist training camp in Syria.",0,0,,,,,1,4/6/1993,1993,MID #4182,,"Starting on April 6, 1993, this MID describes a nine-year dispute between Israel and Hezbollah, an Iranian and Syrian client, in southern Lebanon. The dispute escalated dramatically in 2006 when Hezbollah attacked Israeli positions across the border, and Israel responded by invading and occupying southern Lebanon.",0,0,,,,,1,7/20/2004; 6/28/2006,2004,"""2 Israeli soldiers, 1 Hezbollah fighter killed; Israel warns Syria, Iran,"" Associated Press, 7/20/2004; MID #4532 (Gibler)","""Later, Maj.-Gen. Benny Gantz, the Israeli area commander, said the day was not ""far away'' when Israel would ""act widely, severely.'' ""I don't believe Hezbollah will be the only address at that time. I think this is a matter of state responsibility, and these two countries (Syria and Iran) that host and direct financing and training Hezbollah organization will end up paying its price,'' Gantz said.""","Israeli warplanes buzzed the summer home of Assad on June 28, 2006.",1,9/26/2004,2004,"""Syria blast kills Hamas militant,"" BBC, 9/26/2004",,Unclear if Israel was behind the assassination.,1986-09-30,1990-07-10,,1986,9,30,1990,7,10,,,,,hil,0
417,1976,1976,435,253,40,1417,2,Mauritania,Cuba,Polisario,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1975-12-10,1975-12-19,,1975,12,10,1975,12,19,,,,,hil,0
418,1975,1978,435,253,615,1417,2,Mauritania,Algeria,Polisario,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1975-12-10,1975-12-19,,1975,12,10,1975,12,19,,,,,hil,0
419,1976,1978,435,253,620,1417,2,Mauritania,Libya,Polisario,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1975-12-10,1975-12-19,,1975,12,10,1975,12,19,,,,,hil,0
420,1976,1976,435,253,816,1417,2,Mauritania,Vietnam,Polisario,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1975-12-10,1975-12-19,,1975,12,10,1975,12,19,,,,,hil,0
423,1977,1980,530,261,520,1938,2,Ethiopia,Somalia,SALF,1,"March 31, 1978",1978,MID 2070,"On March 31, 1978, Ethiopian planes raided two Somali border villages in retaliation for Somali aid to Ethiopian rebels in Ogaden.","Copied coding from observation 221 because SALF was explicit allies with WSLF [221 rebel group] fighting for similar goals in the Ogaden region. Moreover, reports of Ethiopian retaliation were not specific about whether Ethiopia retaliated for Somali intervention on behalf of WSLF or SALF and it is assumed here that Ethiopia retaliated for Somali support of both WSLF and SALF (“rebels”).",1,12/20/1984,1984,MID 2074,"On December 20, 1984, Ethiopian troops attacked Somali forces on the Somali-Ethiopia border in Awdal in northwest Somali, but were repulsed. . .The Ethiopians were fighting alongside DFSS [same as SSDF] Somali rebels.","Copied coding from observation 221 because SALF was explicit allies with WSLF [221 rebel group] fighting for similar goals in the Ogaden region. Moreover, reports of Ethiopian retaliation were not specific about whether Ethiopia retaliated for Somali intervention on behalf of WSLF or SALF and it is assumed here that Ethiopia retaliated for Somali support of both WSLF and SALF (“rebels”).",0,0,,,,,0,0,,,,,1,7/30/1977,1977,"Ottaway, David B. “Ethiopia-Somalia Conflict a Potential Confrontation.” The Washington Post. WP Company, July 30, 1977.","Ethiopia is already trying to transport regular army units plus elements of its new 100,000-man ""peasant army"" to the Ogaden, according to diplomatic and press reports.","Copied coding from observation 221 because SALF was explicit allies with WSLF [221 rebel group] fighting for similar goals in the Ogaden region. Moreover, reports of Ethiopian retaliation were not specific about whether Ethiopia retaliated for Somali intervention on behalf of WSLF or SALF and it is assumed here that Ethiopia retaliated for Somali support of both WSLF and SALF (“rebels”).",0,0,,,,,1977-12-31,1977-12-31,,1977,12,31,1977,12,31,,,,,ec,0
